Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Action,R_Action
252.342,-5.740,-34.270,100.085,-48.084,7.200,-4.284,0.205,-0.263
252.352,-4.759,-34.672,98.129,-40.132,6.948,-3.583,0.179,-0.221
252.362,-3.799,-35.053,96.052,-38.126,6.764,-3.328,0.167,-0.195
252.372,-2.861,-35.362,93.803,-30.863,6.494,-2.682,0.141,-0.155
252.382,-1.951,-35.655,91.008,-29.320,6.260,-2.456,0.129,-0.129
252.392,-1.086,-35.882,86.458,-22.746,5.840,-1.839,0.101,-0.087
252.402,-0.244,-36.008,84.167,-12.600,5.555,-1.015,0.072,-0.048
252.412,0.554,-36.091,79.849,-8.234,5.234,-0.618,0.061,-0.022
252.422,1.313,-36.137,75.857,-4.636,4.958,-0.296,0.055,-0.002
252.432,2.004,-36.155,69.152,-1.823,4.530,-0.011,0.053,0.020
252.442,2.632,-36.147,62.756,0.768,4.129,0.248,0.051,0.040
252.452,3.187,-36.112,55.526,3.503,3.685,0.508,0.052,0.058
252.462,3.662,-36.044,47.449,6.844,3.189,0.808,0.052,0.077
252.472,4.048,-35.979,38.594,6.502,2.694,0.890,0.062,0.098
252.482,4.414,-35.819,36.665,15.982,2.531,1.495,0.054,0.102
252.492,4.602,-35.599,18.764,22.049,1.474,1.981,0.063,0.124
252.502,4.690,-35.389,8.789,20.947,0.907,1.958,0.073,0.133
252.512,4.773,-35.182,8.350,20.696,0.883,1.945,0.073,0.134
252.522,4.660,-34.950,-11.349,23.177,-0.272,2.123,0.086,0.139
252.532,4.455,-34.692,-20.422,25.863,-0.829,2.266,0.086,0.134
252.542,4.164,-34.403,-29.178,28.882,-1.376,2.423,0.085,0.128
252.552,3.787,-33.998,-37.662,40.512,-1.920,3.033,0.081,0.107
252.562,3.429,-33.540,-35.779,45.765,-1.825,3.304,0.076,0.096
252.572,2.884,-33.105,-54.507,43.476,-2.997,3.170,0.073,0.097
252.582,2.262,-32.623,-62.219,48.279,-3.524,3.397,0.063,0.084
252.592,1.567,-32.093,-69.517,52.979,-4.035,3.616,0.051,0.069
252.602,0.803,-31.590,-76.396,50.330,-4.531,3.524,0.037,0.084
252.612,-0.030,-31.111,-83.260,47.813,-5.039,3.451,0.020,0.100
252.622,-0.821,-30.517,-79.097,59.485,-4.797,4.007,0.017,0.067
252.632,-1.814,-29.952,-99.367,56.511,-6.315,3.883,-0.037,0.079
252.642,-2.758,-29.172,-94.399,77.992,-5.966,4.754,-0.028,-0.012
252.652,-3.894,-28.350,-113.519,82.140,-7.472,4.816,-0.093,-0.051
252.662,-5.090,-27.499,-119.626,85.092,-8.054,4.947,-0.134,-0.061
252.672,-6.340,-26.620,-125.016,87.924,-8.598,5.087,-0.177,-0.068
252.682,-7.641,-25.785,-130.136,83.527,-9.173,5.004,-0.228,-0.030
252.692,-8.988,-24.848,-134.670,93.716,-9.609,5.385,-0.260,-0.080
252.702,-10.267,-23.883,-127.937,96.418,-9.189,5.615,-0.259,-0.067
252.712,-11.483,-22.892,-121.540,99.095,-8.792,5.835,-0.258,-0.056
252.722,-12.966,-21.877,-148.340,101.529,-11.084,5.778,-0.386,-0.097
252.732,-14.480,-20.842,-151.387,103.511,-11.461,5.917,-0.424,-0.094
252.742,-16.016,-19.793,-153.623,104.955,-11.766,6.046,-0.457,-0.086
252.752,-17.566,-18.732,-154.978,106.024,-11.992,6.157,-0.486,-0.077
252.762,-19.119,-17.608,-155.249,112.424,-12.109,6.477,-0.506,-0.092
252.772,-20.593,-16.540,-147.487,106.802,-11.614,6.399,-0.503,-0.038
252.782,-22.099,-15.467,-150.522,107.312,-11.881,6.536,-0.518,-0.017
252.792,-23.562,-14.391,-146.319,107.577,-11.543,6.724,-0.503,0.017
252.802,-24.977,-13.314,-141.503,107.747,-11.154,6.904,-0.485,0.051
252.812,-26.326,-12.236,-134.922,107.715,-10.619,7.078,-0.459,0.086
252.822,-27.608,-11.163,-128.176,107.356,-10.064,7.226,-0.431,0.120
252.832,-28.800,-10.051,-119.213,111.216,-9.404,7.519,-0.410,0.131
252.842,-29.907,-8.994,-110.670,105.655,-8.630,7.474,-0.360,0.191
252.852,-30.928,-7.948,-102.116,104.657,-7.932,7.568,-0.326,0.222
252.862,-31.854,-6.914,-92.643,103.352,-7.161,7.620,-0.289,0.248
252.872,-32.688,-5.895,-83.424,101.865,-6.408,7.633,-0.252,0.270
252.882,-33.432,-4.928,-74.391,96.772,-5.614,7.469,-0.205,0.299
252.892,-34.139,-3.975,-70.672,95.311,-5.311,7.449,-0.190,0.314
252.902,-34.811,-3.007,-67.138,96.726,-5.068,7.566,-0.185,0.320
252.912,-35.246,-2.088,-43.566,91.889,-3.093,7.461,-0.081,0.358
252.922,-35.660,-1.189,-41.388,89.932,-2.907,7.397,-0.071,0.369
252.932,-35.887,-0.296,-22.674,89.308,-1.402,7.452,-0.000,0.388
252.942,-36.034,0.561,-14.674,85.666,-0.744,7.285,0.032,0.400
252.952,-36.109,1.374,-7.541,81.383,-0.208,7.031,0.051,0.402
252.962,-36.181,2.146,-7.164,77.149,-0.131,6.822,0.062,0.412
252.972,-36.145,2.846,3.576,70.023,0.645,6.363,0.085,0.409
252.982,-36.111,3.478,3.398,63.199,0.721,6.009,0.102,0.422
252.992,-35.959,4.078,15.148,60.039,1.492,5.741,0.111,0.407
253.002,-35.744,4.606,21.532,52.780,1.972,5.285,0.129,0.406
253.012,-35.539,5.054,20.455,44.757,2.000,4.862,0.148,0.420
253.022,-35.345,5.411,19.432,35.708,2.039,4.381,0.168,0.435
253.032,-35.161,5.667,18.461,25.573,2.089,3.837,0.190,0.452
253.042,-34.985,5.708,17.538,4.107,2.230,2.666,0.230,0.483
253.052,-34.741,5.747,24.461,3.902,2.669,2.549,0.232,0.462
253.062,-34.335,5.784,40.514,3.706,3.674,2.271,0.235,0.409
253.072,-33.951,5.509,38.488,-27.488,3.825,0.491,0.290,0.437
253.082,-33.486,5.143,46.452,-36.633,4.376,-0.269,0.302,0.398
253.092,-33.003,4.692,48.331,-45.046,4.547,-0.854,0.313,0.385
253.102,-32.494,4.160,50.859,-53.203,4.752,-1.449,0.323,0.367
253.112,-31.940,3.548,55.374,-61.227,5.065,-2.144,0.330,0.327
